code,description_short,description_long,is_billable,status,valid_from
MA61,Missing/incomplete/invalid social security number,Missing/incomplete/invalid social security number.,,active,1997-01-01T00:00:00Z
MA62,Alert: This is a telephone review decision,Alert: This is a telephone review decision.,,active,1997-01-01T00:00:00Z
MA63,Missing/incomplete/invalid principal diagnosis,Missing/incomplete/invalid principal diagnosis.,,active,1997-01-01T00:00:00Z
MA64,Our records indicate that we should be the third payer for this claim,Our records indicate that we should be the third payer for this claim.  We cannot process this claim until we have received payment information from the primary and secondary payers.,,active,1997-01-01T00:00:00Z
MA65,Missing/incomplete/invalid admitting diagnosis,Missing/incomplete/invalid admitting diagnosis.,,active,1997-01-01T00:00:00Z
MA66,Missing/incomplete/invalid principal procedure code,Missing/incomplete/invalid principal procedure code.,,active,1997-01-01T00:00:00Z
MA67,Alert: Correction to a prior claim,Alert: Correction to a prior claim.,,active,1997-01-01T00:00:00Z
MA68,Alert: We did not crossover this claim because the secondary insurance information on the claim was incomplete,Alert: We did not crossover this claim because the secondary insurance information on the claim was incomplete. Please supply complete information or use the PLANID of the insurer to assure correct and timely routing of the claim.,,active,1997-01-01T00:00:00Z
MA69,Missing/incomplete/invalid remarks,Missing/incomplete/invalid remarks.,,active,1997-01-01T00:00:00Z
MA70,Missing/incomplete/invalid provider representative signature,Missing/incomplete/invalid provider representative signature.,,active,1997-01-01T00:00:00Z
MA71,Missing/incomplete/invalid provider representative signature date,Missing/incomplete/invalid provider representative signature date.,,active,1997-01-01T00:00:00Z
MA72,Alert: The patient overpaid you for these assigned services,Alert: The patient overpaid you for these assigned services.  You must issue the patient a refund within 30 days for the difference between his/her payment to you and the total of the amount shown as patient responsibility and as paid to the patient on this notice.,,active,1997-01-01T00:00:00Z
MA73,Informational remittance associated with a Medicare demonstration,Informational remittance associated with a Medicare demonstration.  No payment issued under fee-for-service Medicare as patient has elected managed care.,,active,1997-01-01T00:00:00Z
MA74,"Alert: This payment replaces an earlier payment for this claim that was either lost, damaged or returned","Alert: This payment replaces an earlier payment for this claim that was either lost, damaged or returned.",,active,1997-01-01T00:00:00Z
MA75,Missing/incomplete/invalid patient or authorized representative signature,Missing/incomplete/invalid patient or authorized representative signature.,,active,1997-01-01T00:00:00Z
MA76,Missing/incomplete/invalid provider identifier for home health agency or hospice,Missing/incomplete/invalid provider identifier for home health agency or hospice when physician is performing care plan oversight services.,,active,1997-01-01T00:00:00Z
MA77,Alert: The patient overpaid you,Alert: The patient overpaid you. You must issue the patient a refund within 30 days for the difference between the patient's payment less the total of our and other payer payments and the amount shown as patient responsibility on this notice.,,active,1997-01-01T00:00:00Z
MA78,The patient overpaid you,The patient overpaid you.  You must issue the patient a refund within 30 days for the difference between our allowed amount total and the amount paid by the patient.,,active,1997-01-01T00:00:00Z
MA79,Billed in excess of interim rate,Billed in excess of interim rate.,,active,1997-01-01T00:00:00Z
MA80,Informational notice,Informational notice. No payment issued for this claim with this notice. Payment issued to the hospital by its intermediary for all services for this encounter under a demonstration project.,,active,1997-01-01T00:00:00Z
MA81,Missing/incomplete/invalid provider/supplier signature,Missing/incomplete/invalid provider/supplier signature.,,active,1997-01-01T00:00:00Z
MA82,Missing/incomplete/invalid provider/supplier billing number/identifier or billin,"Missing/incomplete/invalid provider/supplier billing number/identifier or billing name, address, city, state, zip code, or phone number.",,deprecated,1997-01-01T00:00:00Z
MA83,Did not indicate whether we are the primary or secondary payer,Did not indicate whether we are the primary or secondary payer.,,active,1997-01-01T00:00:00Z
MA84,Patient identified as participating in the National Emphysema Treatment Trial bu,"Patient identified as participating in the National Emphysema Treatment Trial but our records indicate that this patient is either not a participant, or has not yet been approved for this phase of the study.  Contact Johns Hopkins University, the study coordinator, to resolve if there was a discrepancy.",,active,1997-01-01T00:00:00Z
MA85,Our records indicate that a primary payer exists (other than ourselves); however,"Our records indicate that a primary payer exists (other than ourselves); however, you did not complete or enter accurately the insurance plan/group/program name or identification number.  Enter the PlanID when effective.",,active,1997-01-01T00:00:00Z
MA86,Missing/incomplete/invalid group or policy number of the insured for the primary coverage,Missing/incomplete/invalid group or policy number of the insured for the primary coverage.,,active,1997-01-01T00:00:00Z
MA87,Missing/incomplete/invalid insured's name for the primary payer,Missing/incomplete/invalid insured's name for the primary payer.,,active,1997-01-01T00:00:00Z
MA88,Missing/incomplete/invalid insured's address and/or telephone number for the primary payer,Missing/incomplete/invalid insured's address and/or telephone number for the primary payer.,,active,1997-01-01T00:00:00Z
MA89,Missing/incomplete/invalid patient's relationship to the insured for the primary payer,Missing/incomplete/invalid patient's relationship to the insured for the primary payer.,,active,1997-01-01T00:00:00Z
MA90,Missing/incomplete/invalid employment status code for the primary insured,Missing/incomplete/invalid employment status code for the primary insured.,,active,1997-01-01T00:00:00Z
MA91,Alert: This determination is the result of the appeal you filed,Alert: This determination is the result of the appeal you filed.,,active,1997-01-01T00:00:00Z
MA92,Missing plan information for other insurance,Missing plan information for other insurance.,,active,1997-01-01T00:00:00Z
MA93,Non-PIP (Periodic Interim Payment) claim,Non-PIP (Periodic Interim Payment) claim.,,active,1997-01-01T00:00:00Z
MA94,Did not enter the statement 'Attending physician not hospice employee' on the cl,Did not enter the statement 'Attending physician not hospice employee' on the claim form to certify that the rendering physician is not an employee of the hospice.,,active,1997-01-01T00:00:00Z
MA95,A not otherwise classified or unlisted procedure code(s) was billed but a narrat,A not otherwise classified or unlisted procedure code(s) was billed but a narrative description of the procedure was not entered on the claim.  Refer to item 19 on the HCFA-1500.,,deprecated,1997-01-01T00:00:00Z
MA96,Claim rejected,Claim rejected. Coded as a Medicare Managed Care Demonstration but patient is not enrolled in a Medicare managed care plan.,,active,1997-01-01T00:00:00Z
MA97,Missing/incomplete/invalid Medicare Managed Care Demonstration contract number or clinical trial registry number,Missing/incomplete/invalid Medicare Managed Care Demonstration contract number or clinical trial registry number.,,active,1997-01-01T00:00:00Z
MA98,Claim Rejected,Claim Rejected. Does not contain the correct Medicare Managed Care Demonstration contract number for this beneficiary.,,active,1997-01-01T00:00:00Z
MA99,Missing/incomplete/invalid Medigap information,Missing/incomplete/invalid Medigap information.,,active,1997-01-01T00:00:00Z
N1,Alert: You may appeal this decision in writing within the required time limits f,"Alert: You may appeal this decision in writing within the required time limits following receipt of this notice by following the instructions included in your contract, plan benefit documents or jurisdiction statutes. Refer to the URL provided in the ERA for the payer website to access the appeals process guidelines.",,active,2000-01-01T00:00:00Z
N10,Adjustment based on the findings of a review organization/professional consult/m,Adjustment based on the findings of a review organization/professional consult/manual adjudication/medical advisor/dental advisor/peer review.,,active,2000-01-01T00:00:00Z
N100,PPS (Prospect Payment System) code corrected during adjudication,PPS (Prospect Payment System) code corrected during adjudication.,,deprecated,2001-09-14T00:00:00Z
N101,Additional information is needed in order to process this claim,Additional information is needed in order to process this claim. Please resubmit the claim with the identification number of the provider where this service took place. The Medicare number of the site of service provider should be preceded with the letters 'HSP' and entered into item #32 on the claim form. You may bill only one site of service provider number per claim.,,deprecated,2001-10-31T00:00:00Z
N102,This claim has been denied without reviewing the medical/dental record because t,This claim has been denied without reviewing the medical/dental record because the requested records were not received or were not received timely.,,deprecated,2001-10-31T00:00:00Z
N103,"Records indicate this patient was a prisoner or in custody of a Federal, State,","Records indicate this patient was a prisoner or in custody of a Federal, State, or local authority when the service was rendered. This  payer does not cover items and services furnished to an individual while he or she is in custody under a penal statute or rule, unless under State or local law, the individual is personally liable for the cost of his or her health care while in custody and the State or local government pursues the collection of such debt in the same way and with the same vigor as the collection of its other debts. The provider can collect from the Federal/State/ Local Authority as appropriate.",,active,2001-10-31T00:00:00Z
N104,This claim/service is not payable under our claims jurisdiction area,This claim/service is not payable under our claims jurisdiction area. You can identify the correct Medicare contractor to process this claim/service through the CMS website at www.cms.gov.,,active,2002-01-29T00:00:00Z
N105,This is a misdirected claim/service for an RRB beneficiary,"This is a misdirected claim/service for an RRB beneficiary. Submit paper claims to the RRB carrier: Palmetto GBA, P.O. Box 10066, Augusta, GA 30999. Call 888-355-9165 for RRB EDI information for electronic claims processing.",,active,2002-01-29T00:00:00Z
N106,Payment for services furnished to Skilled Nursing Facility (SNF) inpatients (exc,Payment for services furnished to Skilled Nursing Facility (SNF) inpatients (except for excluded services) can only be made to the SNF. You must request payment from the SNF rather than the patient for this service.,,active,2002-01-31T00:00:00Z
N107,Services furnished to Skilled Nursing Facility (SNF) inpatients must be billed on the inpatient claim,Services furnished to Skilled Nursing Facility (SNF) inpatients must be billed on the inpatient claim. They cannot be billed separately as outpatient services.,,active,2002-01-31T00:00:00Z
N108,Missing/incomplete/invalid upgrade information,Missing/incomplete/invalid upgrade information.,,active,2002-01-31T00:00:00Z
N109,Alert: This claim/service was chosen for complex review,Alert: This claim/service was chosen for complex review.,,active,2002-02-28T00:00:00Z
N11,Denial reversed because of medical review,Denial reversed because of medical review.,,active,2000-01-01T00:00:00Z
N110,This facility is not certified for film mammography,This facility is not certified for film mammography.,,active,2002-02-28T00:00:00Z
N111,No appeal right except duplicate claim/service issue,No appeal right except duplicate claim/service issue. This service was included in a claim that has been previously billed and adjudicated.,,active,2002-02-28T00:00:00Z
N112,This claim is excluded from your electronic remittance advice,This claim is excluded from your electronic remittance advice.,,active,2002-02-28T00:00:00Z
N113,"Only one initial visit is covered per physician, group practice or provider","Only one initial visit is covered per physician, group practice or provider.",,active,2002-04-16T00:00:00Z
N114,"During the transition to the Ambulance Fee Schedule, payment is based on the les","During the transition to the Ambulance Fee Schedule, payment is based on the lesser of a blended amount calculated using a percentage of the reasonable charge/cost and fee schedule amounts, or the submitted charge for the service.  You will be notified yearly what the percentages for the blended payment calculation will be.",,active,2002-05-30T00:00:00Z
N115,This decision was based on a Local Coverage Determination (LCD),"This decision was based on a Local Coverage Determination (LCD).  An LCD provides a guide to assist in determining whether a particular item or service is covered. A copy of this policy is available at www.cms.gov/mcd, or if you do not have web access, you may contact the contractor to request a copy of the LCD.",,active,2002-05-30T00:00:00Z
N116,Alert: This payment is being made conditionally because the service was provided,"Alert: This payment is being made conditionally because the service was provided in the home, and it is possible that the patient is under a home health episode of care. When a patient is treated under a home health episode of care, consolidated billing requires that certain therapy services and supplies, such as this, be included in the home health agency's (HHA's) payment. This payment will need to be recouped from you if we establish that the patient is concurrently receiving treatment under an HHA episode of care.",,active,2002-06-30T00:00:00Z
N117,This service is paid only once in a patient's lifetime,This service is paid only once in a patient's lifetime.,,active,2002-07-30T00:00:00Z
N118,This service is not paid if billed more than once every 28 days,This service is not paid if billed more than once every 28 days.,,active,2002-07-30T00:00:00Z
N119,"This service is not paid if billed once every 28 days, and the patient has spent","This service is not paid if billed once every 28 days, and the patient has spent 5 or more consecutive days in any inpatient or Skilled /nursing Facility (SNF) within those 28 days.",,active,2002-07-30T00:00:00Z
N12,Policy provides coverage supplemental to Medicare,"Policy provides coverage supplemental to Medicare. As the member does not appear to be enrolled in the applicable part of Medicare, the member is responsible for payment of the portion of the charge that would have been covered by Medicare.",,active,2000-01-01T00:00:00Z
N120,Payment is subject to home health prospective payment system partial episode payment adjustment,Payment is subject to home health prospective payment system partial episode payment adjustment. Patient was transferred/discharged/readmitted during payment episode.,,active,2002-08-09T00:00:00Z
N121,Medicare Part B does not pay for items or services provided by this type of prac,Medicare Part B does not pay for items or services provided by this type of practitioner for beneficiaries in a Medicare Part A covered Skilled Nursing Facility (SNF) stay.,,active,2002-09-09T00:00:00Z
N122,Add-on code cannot be billed by itself,Add-on code cannot be billed by itself.,,active,2002-09-12T00:00:00Z
N123,Alert: This is a split service and represents a portion of the units from the originally submitted service,Alert: This is a split service and represents a portion of the units from the originally submitted service.,,active,2002-09-24T00:00:00Z
N124,Payment has been denied for the/made only for a less extensive service/item beca,"Payment has been denied for the/made only for a less extensive service/item because the information furnished does not substantiate the need for the (more extensive) service/item. The patient is liable for the charges for this service/item as you informed the patient in writing before the service/item was furnished that we would not pay for it, and the patient agreed to pay.",,active,2002-09-26T00:00:00Z
N125,Payment has been (denied for the/made only for a less extensive) service/item be,"Payment has been (denied for the/made only for a less extensive) service/item because the information furnished does not substantiate the need for the (more extensive) service/item. If you have collected any amount from the patient, you must refund that amount to the patient within 30 days of receiving this notice.The requirements for a refund are in §1834(a)(18) of the Social Security Act (and in §§1834(j)(4) and 1879(h) by cross-reference to §1834(a)(18)). Section 1834(a)(18)(B) specifies that suppliers which knowingly and willfully fail to make appropriate refunds may be subject to civil money penalties and/or exclusion from the Medicare program. If you have any questions about this notice, please contact this office.",,active,2002-09-26T00:00:00Z
N126,Social Security Records indicate that this individual has been deported,Social Security Records indicate that this individual has been deported. This payer does not cover items and services furnished to individuals who have been deported.,,active,2002-10-17T00:00:00Z
N127,This is a misdirected claim/service for a United Mine Workers of America (UMWA) beneficiary,This is a misdirected claim/service for a United Mine Workers of America (UMWA) beneficiary. Please submit claims to them.,,active,2007-10-31T00:00:00Z
N128,This amount represents the prior to coverage portion of the allowance,This amount represents the prior to coverage portion of the allowance.,,active,2002-10-31T00:00:00Z
N129,Not eligible due to the patient's age,Not eligible due to the patient's age.,,active,2002-10-31T00:00:00Z
N13,Payment based on professional/technical component modifier(s),Payment based on professional/technical component modifier(s).,,active,2000-01-01T00:00:00Z
N130,Consult plan benefit documents/guidelines for information about restrictions for this service,Consult plan benefit documents/guidelines for information about restrictions for this service.,,active,2002-10-31T00:00:00Z
N131,Total payments under multiple contracts cannot exceed the allowance for this service,Total payments under multiple contracts cannot exceed the allowance for this service.,,active,2002-10-31T00:00:00Z
N132,Alert: Payments will cease for services rendered by this US Government debarred,Alert: Payments will cease for services rendered by this US Government debarred or excluded provider after the 30 day grace period as previously notified.,,active,2002-10-31T00:00:00Z
N133,Alert: Services for predetermination and services requesting payment are being processed separately,Alert: Services for predetermination and services requesting payment are being processed separately.,,active,2002-10-31T00:00:00Z
N134,Alert: This represents your scheduled payment for this service,"Alert: This represents your scheduled payment for this service. If treatment has been discontinued, please contact Customer Service.",,active,2002-10-31T00:00:00Z
N135,Record fees are the patient's responsibility and limited to the specified co-payment,Record fees are the patient's responsibility and limited to the specified co-payment.,,active,2002-10-31T00:00:00Z
N136,"Alert: To obtain information on the process to file an appeal in Arizona, call t","Alert: To obtain information on the process to file an appeal in Arizona, call the Department's Consumer Assistance Office at (602) 912-8444 or (800) 325-2548.",,active,2002-10-31T00:00:00Z
N137,"Alert: The provider acting on the Member's behalf, may file an appeal with the Payer","Alert: The provider acting on the Member's behalf, may file an appeal with the Payer. The provider, acting on the Member's behalf, may file a complaint with the State Insurance Regulatory Authority without first filing an appeal, if the coverage decision involves an urgent condition for which care has not been rendered. The address may be obtained from the State Insurance Regulatory Authority.",,active,2002-10-31T00:00:00Z
N138,Alert: In the event you disagree with the Dental Advisor's opinion and have addi,"Alert: In the event you disagree with the Dental Advisor's opinion and have additional information relative to the case, you may submit radiographs to the Dental Advisor Unit at the subscriber's dental insurance carrier for a second Independent Dental Advisor Review.",,active,2002-10-31T00:00:00Z
N139,Alert: Under 32 CFR 199,"Alert: Under 32 CFR 199.13, a non-participating provider is not an appropriate appealing party. Therefore, if you disagree with the Dental Advisor's opinion, you may appeal the determination if appointed in writing, by the beneficiary, to act as his/her representative. Should you be appointed as a representative, submit a copy of this letter, a signed statement explaining the matter in which you disagree, and any radiographs and relevant information to the subscriber's Dental insurance carrier within 90 days from the date of this letter.",,active,2002-10-31T00:00:00Z
N14,"Payment based on a contractual amount or agreement, fee schedule, or maximum allowable amount","Payment based on a contractual amount or agreement, fee schedule, or maximum allowable amount.",,active,2000-01-01T00:00:00Z
N140,Alert: You have not been designated as an authorized OCONUS provider therefore a,"Alert: You have not been designated as an authorized OCONUS provider therefore are not considered an appropriate appealing party. If the beneficiary has appointed you, in writing, to act as his/her representative and you disagree with the Dental Advisor's opinion, you may appeal by submitting a copy of this letter, a signed statement explaining the matter in which you disagree, and any relevant information to the subscriber's Dental insurance carrier within 90 days from the date of this letter.",,active,2002-10-31T00:00:00Z
N141,The patient was not residing in a long-term care facility during all or part of the service dates billed,The patient was not residing in a long-term care facility during all or part of the service dates billed.,,active,2002-10-31T00:00:00Z
N142,The original claim was denied,"The original claim was denied.  Resubmit a new claim, not a replacement claim.",,active,2002-10-31T00:00:00Z
N143,The patient was not in a hospice program during all or part of the service dates billed,The patient was not in a hospice program during all or part of the service dates billed.,,active,2002-10-31T00:00:00Z
N144,The rate changed during the dates of service billed,The rate changed during the dates of service billed.,,active,2002-10-31T00:00:00Z
N145,Missing/incomplete/invalid provider identifier for this place of service,Missing/incomplete/invalid provider identifier for this place of service.,,deprecated,2002-10-31T00:00:00Z
N146,Missing screening document,Missing screening document.,,active,2002-10-31T00:00:00Z
N147,Long term care case mix or per diem rate cannot be determined because the patien,"Long term care case mix or per diem rate cannot be determined because the patient ID number is missing, incomplete, or invalid on the assignment request.",,active,2002-10-31T00:00:00Z
N148,Missing/incomplete/invalid date of last menstrual period,Missing/incomplete/invalid date of last menstrual period.,,active,2002-10-31T00:00:00Z
N149,Rebill all applicable services on a single claim,Rebill all applicable services on a single claim.,,active,2002-10-31T00:00:00Z
N15,Services for a newborn must be billed separately,Services for a newborn must be billed separately.,,active,2000-01-01T00:00:00Z
N150,Missing/incomplete/invalid model number,Missing/incomplete/invalid model number.,,active,2002-10-31T00:00:00Z
N151,Telephone contact services will not be paid until the face-to-face contact requirement has been met,Telephone contact services will not be paid until the face-to-face contact requirement has been met.,,active,2002-10-31T00:00:00Z
N152,Missing/incomplete/invalid replacement claim information,Missing/incomplete/invalid replacement claim information.,,active,2002-10-31T00:00:00Z
N153,Missing/incomplete/invalid room and board rate,Missing/incomplete/invalid room and board rate.,,active,2002-10-31T00:00:00Z
N154,Alert: This payment was delayed for correction of provider's mailing address,Alert: This payment was delayed for correction of provider's mailing address.,,active,2002-10-31T00:00:00Z
N155,Alert: Our records do not indicate that other insurance is on file,Alert: Our records do not indicate that other insurance is on file.  Please submit other insurance information for our records.,,active,2002-10-31T00:00:00Z
N156,Alert: The patient is responsible for the difference between the approved treatment and the elective treatment,Alert: The patient is responsible for the difference between the approved treatment and the elective treatment.,,active,2002-10-31T00:00:00Z
N157,Transportation to/from this destination is not covered,Transportation to/from this destination is not covered.,,active,2003-02-28T00:00:00Z
N158,Transportation in a vehicle other than an ambulance is not covered,Transportation in a vehicle other than an ambulance is not covered.,,active,2003-02-28T00:00:00Z
N159,Payment denied/reduced because mileage is not covered when the patient is not in the ambulance,Payment denied/reduced because mileage is not covered when the patient is not in the ambulance.,,active,2003-02-28T00:00:00Z
N16,Family/member Out-of-Pocket maximum has been met,Family/member Out-of-Pocket maximum has been met. Payment based on a higher percentage.,,active,2000-01-01T00:00:00Z
N160,The patient must choose an option before a payment can be made for this procedure/ equipment/ supply/ service,The patient must choose an option before a payment can be made for this procedure/ equipment/ supply/ service.,,active,2003-02-28T00:00:00Z
N161,This drug/service/supply is covered only when the associated service is covered,This drug/service/supply is covered only when the associated service is covered.,,active,2003-02-28T00:00:00Z
N162,"Alert: Although your claim was paid, you have billed for a test/specialty not included in your Laboratory Certification","Alert: Although your claim was paid, you have billed for a test/specialty not included in your Laboratory Certification.  Your failure to correct the laboratory certification information will result in a denial of payment in the near future.",,active,2003-02-28T00:00:00Z
N163,Medical record does not support code billed per the code definition,Medical record does not support code billed per the code definition.,,active,2003-02-28T00:00:00Z
N164,Transportation to/from this destination is not covered,Transportation to/from this destination is not covered.,,active,2003-02-28T00:00:00Z
N165,Transportation in a vehicle other than an ambulance is not covered,Transportation in a vehicle other than an ambulance is not covered.,,active,2003-02-28T00:00:00Z
N166,Payment denied/reduced because mileage is not covered when the patient is not in the ambulance,Payment denied/reduced because mileage is not covered when the patient is not in the ambulance.,,active,2003-02-28T00:00:00Z
N167,Charges exceed the post-transplant coverage limit,Charges exceed the post-transplant coverage limit.,,active,2003-02-28T00:00:00Z
N168,The patient must choose an option before a payment can be made for this procedure/ equipment/ supply/ service,The patient must choose an option before a payment can be made for this procedure/ equipment/ supply/ service.,,active,2003-02-28T00:00:00Z
N169,This drug/service/supply is covered only when the associated service is covered,This drug/service/supply is covered only when the associated service is covered.,,active,2003-02-28T00:00:00Z
N17,Per admission deductible,Per admission deductible.,,active,2000-01-01T00:00:00Z
N170,A new/revised/renewed certificate of medical necessity is needed,A new/revised/renewed certificate of medical necessity is needed.,,active,2003-02-28T00:00:00Z
N171,Payment for repair or replacement is not covered or has exceeded the purchase price,Payment for repair or replacement is not covered or has exceeded the purchase price.,,active,2003-02-28T00:00:00Z
N172,The patient is not liable for the denied/adjusted charge(s) for receiving any updated service/item,The patient is not liable for the denied/adjusted charge(s) for receiving any updated service/item.,,active,2003-02-28T00:00:00Z
N173,No qualifying hospital stay dates were provided for this episode of care,No qualifying hospital stay dates were provided for this episode of care.,,active,2003-02-28T00:00:00Z
N174,"This is not a covered service/procedure/ equipment/bed, however patient liabilit","This is not a covered service/procedure/ equipment/bed, however patient liability is limited to amounts shown in the adjustments under group 'PR'.",,active,2003-02-28T00:00:00Z
N175,Missing review organization approval,Missing review organization approval.,,active,2003-02-28T00:00:00Z
N176,Services provided aboard a ship are covered only when the ship is of United Stat,"Services provided aboard a ship are covered only when the ship is of United States registry and is in United States waters. In addition, a doctor licensed to practice in the United States must provide the service.",,active,2003-02-28T00:00:00Z
N177,Alert: We did not send this claim to patient's other insurer,Alert: We did not send this claim to patient's other insurer. They have indicated no additional payment can be made.,,active,2003-02-28T00:00:00Z
N178,Missing pre-operative images/visual field results,Missing pre-operative images/visual field results.,,active,2003-02-28T00:00:00Z
N179,Additional information has been requested from the member,Additional information has been requested from the member.  The charges will be reconsidered upon receipt of that information.,,active,2003-02-28T00:00:00Z
N18,Payment based on the Medicare allowed amount,Payment based on the Medicare allowed amount.,,active,2000-01-01T00:00:00Z
N180,This item or service does not meet the criteria for the category under which it was billed,This item or service does not meet the criteria for the category under which it was billed.,,active,2003-02-28T00:00:00Z
N181,Additional information is required from another provider involved in this service,Additional information is required from another provider involved in this service.,,active,2003-02-28T00:00:00Z
N182,This claim/service must be billed according to the schedule for this plan,This claim/service must be billed according to the schedule for this plan.,,active,2003-02-28T00:00:00Z
N183,"Alert: This is a predetermination advisory message, when this service is submitt","Alert: This is a predetermination advisory message, when this service is submitted for payment additional documentation as specified in plan documents will be required to process benefits.",,active,2003-02-28T00:00:00Z
N184,Rebill technical and professional components separately,Rebill technical and professional components separately.,,active,2003-02-28T00:00:00Z
N185,Alert: Do not resubmit this claim/service,Alert: Do not resubmit this claim/service.,,active,2003-02-28T00:00:00Z
N186,Non-Availability Statement (NAS) required for this service,Non-Availability Statement (NAS) required for this service. Contact the nearest Military Treatment Facility (MTF) for assistance.,,active,2003-02-28T00:00:00Z
N187,Alert: You may request a review in writing within the required time limits follo,Alert: You may request a review in writing within the required time limits following receipt of this notice by following the instructions included in your contract or plan benefit documents.,,active,2003-02-28T00:00:00Z
N188,The approved level of care does not match the procedure code submitted,The approved level of care does not match the procedure code submitted.,,active,2003-02-28T00:00:00Z
N189,Alert: This service has been paid as a one-time exception to the plan's benefit restrictions,Alert: This service has been paid as a one-time exception to the plan's benefit restrictions.,,active,2003-02-28T00:00:00Z
N19,Procedure code incidental to primary procedure,Procedure code incidental to primary procedure.,,active,2000-01-01T00:00:00Z
N190,Missing contract indicator,Missing contract indicator.,,active,2003-02-28T00:00:00Z
N191,The provider must update insurance information directly with payer,The provider must update insurance information directly with payer.,,active,2003-02-28T00:00:00Z
N192,Alert: Patient is a Medicaid/Qualified Medicare Beneficiary,Alert: Patient is a Medicaid/Qualified Medicare Beneficiary.,,active,2003-02-28T00:00:00Z
N193,Alert: Specific federal/state/local program may cover this service through another payer,Alert: Specific federal/state/local program may cover this service through another payer.,,active,2003-02-28T00:00:00Z
N194,Technical component not paid if provider does not own the equipment used,Technical component not paid if provider does not own the equipment used.,,active,2003-02-25T00:00:00Z
N195,The technical component must be billed separately,The technical component must be billed separately.,,active,2003-02-25T00:00:00Z
N196,Alert: Patient eligible to apply for other coverage which may be primary,Alert: Patient eligible to apply for other coverage which may be primary.,,active,2003-02-25T00:00:00Z
N197,The subscriber must update insurance information directly with payer,The subscriber must update insurance information directly with payer.,,active,2003-02-25T00:00:00Z
N198,Rendering provider must be affiliated with the pay-to provider,Rendering provider must be affiliated with the pay-to provider.,,active,2003-02-25T00:00:00Z
N199,Additional payment/recoupment approved based on payer-initiated review/audit,Additional payment/recoupment approved based on payer-initiated review/audit.,,active,2003-02-25T00:00:00Z
N2,This allowance has been made in accordance with the most appropriate course of treatment provision of the plan,This allowance has been made in accordance with the most appropriate course of treatment provision of the plan.,,active,2000-01-01T00:00:00Z
N20,Service not payable with other service rendered on the same date,Service not payable with other service rendered on the same date.,,active,2000-01-01T00:00:00Z
N200,The professional component must be billed separately,The professional component must be billed separately.,,active,2003-02-25T00:00:00Z
N201,A mental health facility is responsible for payment of outside providers who fur,A mental health facility is responsible for payment of outside providers who furnish these services/supplies to residents.,,active,2003-02-25T00:00:00Z
N202,Alert: Additional information/explanation will be sent separately,Alert: Additional information/explanation will be sent separately.,,active,2003-06-30T00:00:00Z
N203,Missing/incomplete/invalid anesthesia time/units,Missing/incomplete/invalid anesthesia time/units.,,active,2003-06-30T00:00:00Z
N204,Services under review for possible pre-existing condition,Services under review for possible pre-existing condition. Send medical records for prior 12 months,,active,2003-06-30T00:00:00Z
N205,Information provided was illegible,Information provided was illegible.,,active,2003-06-30T00:00:00Z
N206,The supporting documentation does not match the information sent on the claim,The supporting documentation does not match the information sent on the claim.,,active,2003-06-30T00:00:00Z
N207,Missing/incomplete/invalid weight,Missing/incomplete/invalid weight.,,active,2003-06-30T00:00:00Z
N208,Missing/incomplete/invalid DRG code,Missing/incomplete/invalid DRG code.,,active,2003-06-30T00:00:00Z
N209,Missing/incomplete/invalid taxpayer identification number (TIN),Missing/incomplete/invalid taxpayer identification number (TIN).,,active,2003-06-30T00:00:00Z
N21,Alert: Your line item has been separated into multiple lines to expedite handling,Alert: Your line item has been separated into multiple lines to expedite handling.,,active,2000-01-01T00:00:00Z
N210,Alert: You may appeal this decision,Alert: You may appeal this decision.,,active,2003-06-30T00:00:00Z
N211,Alert: You may not appeal this decision,Alert: You may not appeal this decision.,,active,2003-06-30T00:00:00Z
N212,Charges processed under a Point of Service benefit,Charges processed under a Point of Service benefit.,,active,2004-02-01T00:00:00Z
N213,Missing/incomplete/invalid facility/discrete unit DRG/DRG exempt status information,Missing/incomplete/invalid facility/discrete unit DRG/DRG exempt status information.,,active,2004-04-01T00:00:00Z
N214,Missing/incomplete/invalid history of the related initial surgical procedure(s),Missing/incomplete/invalid history of the related initial surgical procedure(s).,,active,2004-04-01T00:00:00Z
N215,Alert: A payer providing supplemental or secondary coverage shall not require a,Alert: A payer providing supplemental or secondary coverage shall not require a claims determination for this service from a primary payer as a condition of making its own claims determination.,,active,2004-04-01T00:00:00Z
N216,We do not offer coverage for this type of service or the patient is not enrolled in this portion of our benefit package,We do not offer coverage for this type of service or the patient is not enrolled in this portion of our benefit package.,,active,2004-04-01T00:00:00Z
N217,We pay only one site of service per provider per claim,We pay only one site of service per provider per claim.,,active,2004-08-01T00:00:00Z
N218,You must furnish and service this item for as long as the patient continues to need it,You must furnish and service this item for as long as the patient continues to need it.  We can pay for maintenance and/or servicing for the time period specified in the contract or coverage manual.,,active,2004-08-01T00:00:00Z
N219,Payment based on previous payer's allowed amount,Payment based on previous payer's allowed amount.,,active,2004-08-01T00:00:00Z
N22,Alert: This procedure code was added/changed because it more accurately describes the services rendered,Alert: This procedure code was added/changed because it more accurately describes the services rendered.,,active,2000-01-01T00:00:00Z
N220,Alert: See the payer's web site or contact the payer's Customer Service departme,Alert: See the payer's web site or contact the payer's Customer Service department to obtain forms and instructions for filing a provider dispute.,,active,2004-08-01T00:00:00Z
